"district_code","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std"
"GHA9.1_2",0.181460013282348,-0.567560155609076,-0.525365941655335,1.77485789996517,-2.49961895075969,-0.845091166257058
"GHA9.2_2",-0.188958010939944,-0.745481500014684,-0.202791794650538,1.70063906086472,-2.5135218985392,-1.12922744087529
"GHA9.3_2",-0.268030118209928,0.143504208068318,0.685960519083134,1.55962326657387,-1.55535412169748,-0.430779361710671
"GHA9.4_2",-0.435498331759891,-0.888789666989774,0.378846883481025,1.29243544581226,-1.68013301637023,-0.707010703837971
"GHA9.5_2",0.146946271258443,-0.302440980773536,-0.581887836144707,1.91587369425602,-2.33720627998407,-1.15800227166929
"GHA9.6_2",-0.165228115779209,-0.630310869159941,-0.810485050554923,0.913919366399976,-1.99168585231261,-0.458958366401905
"GHA9.7_2",-0.137643589950536,-0.0986736813319036,-0.122153566265886,1.03266950896069,-1.79838175579951,-0.612081293246034
"GHA9.8_2",-0.220580862364621,0.0269149254849901,-0.119183322847816,1.38891993664284,-2.02164733068411,-0.824923972247698
"GHA9.9_2",-0.353065891195605,-0.428420195683777,-0.238812883740184,1.36665428491271,-1.16661366824508,-0.877829482231149
"GHA9.10_2",-0.0158469393936416,-0.655674505252329,-1.1724825779808,-0.659520022529518,0.0489559930582755,1.28147294628392
"GHA9.11_2",-0.412902538798409,-0.829987515213403,-0.718162841980575,1.00298197332051,-1.49364192939624,-0.642847680835893
"GHA9.12_2",-0.33349234068412,-0.580960357152307,-0.887877849799675,-0.488816692598488,-0.308760986479293,0.603890332810775
"GHA9.13_2",-0.11256017920425,-0.0430841586695469,0.474554184319142,1.84165485515557,-1.92195257533504,-0.734913916487312
"GHA9.14_2",-0.421014414645081,-0.851722437187583,0.151061265232278,2.22017093456786,-2.03807345633782,-0.584418634870833
"GHA9.15_2",-0.107616217860745,-0.244628375374486,-0.915873272549648,0.795169223839259,-1.23962940148703,-0.457442445855704
"GHA9.16_2",-0.279570143041191,-0.078320614453285,0.164229942461686,1.12173211588123,-2.08871010188406,-0.676442013008856
"GHA10.1_2",0.107088586797017,0.847569284593288,-0.127161266932274,0.490871983527424,-0.133493164907447,-0.769379327619886
"GHA10.2_2",1.04889264758606,1.34448290654096,-0.712510015527652,0.193996627125632,0.341759939212909,-0.453572453749475
"GHA10.3_2",0.838989424242438,1.00135203990901,-0.540332456467099,-0.0286598901757111,0.0319047436199461,-0.454718946852872
"GHA10.4_2",-0.501056187525486,0.485029610020935,1.21072525185589,1.01040385723056,-1.03755693286516,-1.07332666968822
"GHA10.5_2",-0.528103125867546,0.183031153146636,1.33582158126162,1.45571689183325,-1.29612703638388,-0.750977542229572
"GHA10.6_2",-0.703929540945049,0.269652123707176,2.1301443176373,0.728372268648857,-0.761241447633214,-0.760900960976934
"GHA10.7_2",-0.387743082302332,0.0220560716196887,0.0411564195604894,2.04946760463683,-1.88774366814515,-0.412148729547453
"GHA10.8_2",1.13321388680585,0.320428080667953,0.461645510883238,1.12915399979127,-1.08372370030432,-0.936750661479417
"GHA11.1_2",0.41749334633961,-0.854730137360756,1.2108823795057,0.713528500828767,-1.34240490854981,-1.54849751615662
"GHA11.2_2",-0.393878756261598,-0.684018102517611,0.826177623562782,2.53931194269978,-2.14994076299556,-1.54456137535862
