time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country
2,2021,DHS 2021,271,Thiou,BFA.10.3.12_1,Nord,thiou,1197.5946393198983,306.8600769042969,302.9979248046875,73.96595764160156,74.45819091796875,109.30262756347656,0,9.518125534057617,-0.024673870898151547,-1.0470918679173629,-0.14833133318376757,1.4190913461555037,-1.0180282547795574,BFA
1,2010,DHS 2010,272,Zogore,BFA.10.3.13_1,Nord,zogore,238.95503019127884,333.4657287597656,332.1500549316406,45.84942626953125,46.04114532470703,199.1698455810547,0,9.25554084777832,0.5567520624032464,-0.039532926154952436,-0.14833133318376757,-0.029779495133248422,-1.4947156232396137,BFA
2,2021,DHS 2021,272,Zogore,BFA.10.3.13_1,Nord,zogore,238.95503019127884,333.4657287597656,332.1500549316406,45.84942626953125,46.04114532470703,117.05657196044922,0.0010805827332660556,9.470118522644043,0.5567520624032464,-0.9601574308285215,-0.1392650088476358,1.1542017214019826,-1.4947156232396137,BFA
1,2010,DHS 2010,273,Bassi,BFA.10.4.1_1,Nord,bassi,196.69114401076726,330.2217102050781,330.1558532714844,80.7973403930664,80.897491455078125,165.46685791015625,0,9.21500015258789,0.48585898577229225,-0.4173987079273427,-0.14833133318376757,-0.2534720187883107,-0.9022090655756577,BFA
2,2021,DHS 2021,273,Bassi,BFA.10.4.1_1,Nord,bassi,196.69114401076726,330.2217102050781,330.1558532714844,80.7973403930664,80.897491455078125,113.7154541015625,7.368068909272552e-4,9.563750267028809,0.48585898577229225,-0.9976168431533241,-0.14214830109929733,1.6708362067572877,-0.9022090655756577,BFA
1,2010,DHS 2010,274,Boussou,BFA.10.4.2_1,Nord,boussou,500.86030784524826,313.6785888671875,313.5688171386719,108.72463989257813,110.32013702392578,196.1444091796875,0,9.243900299072266,0.12433430613456188,-0.07345303146337254,-0.14833133318376757,-0.09400887513168857,-0.4287299322341173,BFA
2,2021,DHS 2021,274,Boussou,BFA.10.4.2_1,Nord,boussou,500.86030784524826,313.6785888671875,313.5688171386719,108.72463989257813,110.32013702392578,109.92781829833984,5.138866836205125e-4,9.493159294128418,0.12433430613456188,-1.040082454149872,-0.14401849100236594,1.2813344283299126,-0.4287299322341173,BFA
1,2010,DHS 2010,275,Gourcy,BFA.10.4.3_1,Nord,gourcy,775.7754797376996,321.2751770019531,321.371826171875,59.1244010925293,59.754478454589844,177.51402282714844,0.008109938353300095,9.21882152557373,0.2903461509168784,-0.28233022575147704,-0.08052501051549393,-0.23238672256893095,-1.2696518438207056,BFA
2,2021,DHS 2021,275,Gourcy,BFA.10.4.3_1,Nord,gourcy,775.7754797376996,321.2751770019531,321.371826171875,59.1244010925293,59.754478454589844,118.10112762451172,0.03286401927471161,9.55490779876709,0.2903461509168784,-0.9484462482336748,0.12311748151283874,1.6220458732044827,-1.2696518438207056,BFA
1,2010,DHS 2010,276,Léba,BFA.10.4.4_1,Nord,léba,205.05765794834514,340.10186767578125,339.8305969238281,55.14680099487305,52.38254165649414,178.31723022460938,0.0031657933723181486,9.21500015258789,0.7017747547139788,-0.2733249531587148,-0.12179726779727124,-0.2534720187883107,-1.3370880328102797,BFA
2,2021,DHS 2021,276,Léba,BFA.10.4.4_1,Nord,léba,205.05765794834514,340.10186767578125,339.8305969238281,55.14680099487305,52.38254165649414,125.0385971069336,0.0018560760654509068,9.563750267028809,0.7017747547139788,-0.8706658343696252,-0.13276448078048822,1.6708362067572877,-1.3370880328102797,BFA
1,2010,DHS 2010,277,Tougo,BFA.10.4.5_1,Nord,tougo,310.9826522104485,315.63128662109375,315.33978271484375,108.9175033569336,109.12229919433594,159.7559814453125,0,9.21500015258789,0.16700753662664303,-0.48142700183011294,-0.14833133318376757,-0.2534720187883107,-0.4254601271475972,BFA
2,2021,DHS 2021,277,Tougo,BFA.10.4.5_1,Nord,tougo,310.9826522104485,315.63128662109375,315.33978271484375,108.9175033569336,109.12229919433594,110.46784210205078,0,9.563750267028809,0.16700753662664303,-1.0340279013975315,-0.14833133318376757,1.6708362067572877,-0.4254601271475972,BFA
1,2010,DHS 2010,278,Boudry,BFA.11.1.1_1,Plateau-Central,boudry,1068.8620773129405,281.014404296875,281.0271301269531,124.78388214111328,125.26900482177734,163.63406372070313,5.761452484875917e-4,9.186065673828125,-0.5894916171126195,-0.43794733750250636,-0.14349613060889485,-0.41312459859764006,-0.15646171302834627,BFA
2,2021,DHS 2021,278,Boudry,BFA.11.1.1_1,Plateau-Central,boudry,1068.8620773129405,281.014404296875,281.0271301269531,124.78388214111328,125.26900482177734,144.18344116210938,0.0967642143368721,9.394816398620605,-0.5894916171126195,-0.6560207252635859,0.6270432153347673,0.7387050931309,-0.15646171302834627,BFA
1,2010,DHS 2010,279,Kogho,BFA.11.1.2_1,Plateau-Central,kogho,160.31806014240476,314.9725341796875,314.7757263183594,109.16402435302734,109.96969604492188,171.2870635986328,0,9.220000267028809,0.1526115069732491,-0.35214465407231,-0.14833133318376757,-0.22588274799265107,-0.42128061284894464,BFA
2,2021,DHS 2021,279,Kogho,BFA.11.1.2_1,Plateau-Central,kogho,160.31806014240476,314.9725341796875,314.7757263183594,109.16402435302734,109.96969604492188,140.6673126220703,0,9.427499771118164,0.1526115069732491,-0.6954422944303248,-0.14833133318376757,0.919043048392783,-0.42128061284894464,BFA
1,2010,DHS 2010,280,Méguet,BFA.11.1.3_1,Plateau-Central,méguet,363.3997881446767,314.0644226074219,314.3947448730469,84.4050064086914,85.14091491699219,166.06234741210938,9.490468073636293e-4,9.181894302368164,0.1327661139223808,-0.41072229370585034,-0.1403681006307096,-0.43614109115156247,-0.8410447350075082,BFA
2,2021,DHS 2021,280,Méguet,BFA.11.1.3_1,Plateau-Central,méguet,363.3997881446767,314.0644226074219,314.3947448730469,84.4050064086914,85.14091491699219,140.43263244628906,7.589643937535584e-4,9.390643119812012,0.1327661139223808,-0.698073444195265,-0.1419624334099874,0.7156780763462717,-0.8410447350075082,BFA
1,2010,DHS 2010,281,Mogtédo,BFA.11.1.4_1,Plateau-Central,mogtédo,670.9245181324453,274.9971923828125,274.77752685546875,118.59329223632813,118.80229187011719,161.51583862304688,0.0031107880640774965,9.186012268066406,-0.7209886039938845,-0.4616961158099827,-0.1222575790188705,-0.4134192770574068,-0.26141690724760164,BFA
2,2021,DHS 2021,281,Mogtédo,BFA.11.1.4_1,Plateau-Central,mogtédo,670.9245181324453,274.9971923828125,274.77752685546875,118.59329223632813,118.80229187011719,147.78152465820313,0.007202330511063337,9.394368171691895,-0.7209886039938845,-0.6156803065918083,-0.08808626201557221,0.7362318989150007,-0.26141690724760164,BFA
1,2010,DHS 2010,282,Salogo,BFA.11.1.5_1,Plateau-Central,salogo,415.8477354093151,316.1619567871094,316.4237976074219,93.13549041748047,93.21317291259766,167.84408569335938,0,9.200610160827637,0.1786045235460754,-0.39074608461921007,-0.14833133318376757,-0.33287207734938423,-0.693028203648796,BFA
2,2021,DHS 2021,282,Salogo,BFA.11.1.5_1,Plateau-Central,salogo,415.8477354093151,316.1619567871094,316.4237976074219,93.13549041748047,93.21317291259766,140.57301330566406,0,9.408745765686035,0.1786045235460754,-0.696499544465912,-0.14833133318376757,0.8155635499764856,-0.693028203648796,BFA
1,2010,DHS 2010,283,Zam,BFA.11.1.6_1,Plateau-Central,zam,762.1287884318868,293.94366455078125,293.8739013671875,109.09310913085938,108.97724151611328,167.2782440185547,0.002028568647801876,9.187631607055664,-0.30694235837386324,-0.3970900980609054,-0.1313192557623137,-0.40448420518805145,-0.4224829087577703,BFA
2,2021,DHS 2021,283,Zam,BFA.11.1.6_1,Plateau-Central,zam,762.1287884318868,293.94366455078125,293.8739013671875,109.09310913085938,108.97724151611328,142.04835510253906,0.005003112833946943,9.396071434020996,-0.30694235837386324,-0.6799585426146422,-0.10643616761751884,0.7456300369354182,-0.4224829087577703,BFA
1,2010,DHS 2010,284,Zorgho,BFA.11.1.7_1,Plateau-Central,zorgho,395.5791555903498,311.3246154785156,310.6300354003906,63.62947463989258,66.4621353149414,162.30966186523438,0.019141580909490585,9.171825408935547,0.07289180880691708,-0.4527960549926066,0.010838882611770203,-0.49169850504829615,-1.193272875675835,BFA
2,2021,DHS 2021,284,Zorgho,BFA.11.1.7_1,Plateau-Central,zorgho,395.5791555903498,311.3246154785156,310.6300354003906,63.62947463989258,66.4621353149414,141.66793823242188,0.06978339701890945,9.378151893615723,0.07289180880691708,-0.6842236398051312,0.4179465629104444,0.6467548894529759,-1.193272875675835,BFA
1,2010,DHS 2010,285,Zoungou,BFA.11.1.8_1,Plateau-Central,zoungou,345.2473760704462,290.0190734863281,289.9629211425781,109.04915618896484,111.80245208740234,161.32569885253906,0,9.124717712402344,-0.3927083089648071,-0.46382789456296836,-0.14833133318376757,-0.7516259550239597,-0.4232280864587649,BFA
2,2021,DHS 2021,285,Zoungou,BFA.11.1.8_1,Plateau-Central,zoungou,345.2473760704462,290.0190734863281,289.9629211425781,109.04915618896484,111.80245208740234,134.40902709960938,3.319104143884033e-4,9.31968879699707,-0.3927083089648071,-0.7656079418972841,-0.14554549052869806,0.3241714319694124,-0.4232280864587649,BFA
