time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,poverty_H,mpi_index,literacy_rate,illiteracy_prop,pop_under5,pop_total,prop_under5,pop_density,rainfall_sep_dec,temp_sep_dec,elev_std,rainfall_std,temp_std,travel_std,poverty_std,illiteracy_std,pop_dens_std
1,2014,DHS 2014,68,Pru West,GHA4.7_2,Bono East,pru west,1576.344311041778,159.15785217285156,158.54176330566406,151.66905212402344,156.33316040039063,0.38299999999999995,0.2,0.43041050563540484,0.5695894943645952,9928,69820,0.14219421369235177,44.29235384105723,325.3735046386719,NA,-0.12597864456407032,-0.09725066723014468,NA,0.6648927064761719,0.7959363916239077,1.2137039429099894,-1.0070091672125259
2,2022,DHS 2022,68,Pru West,GHA4.7_2,Bono East,pru west,1576.344311041778,159.15785217285156,158.54176330566406,151.66905212402344,156.33316040039063,0.38299999999999995,0.2,0.43041050563540484,0.5695894943645952,9928,69820,0.14219421369235177,44.29235384105723,304.999755859375,NA,-0.12597864456407032,-0.15888717294257915,NA,0.6648927064761719,0.7959363916239077,1.2137039429099894,-1.0070091672125259
1,2014,DHS 2014,69,Sene East,GHA4.8_2,Bono East,sene east,4412.345428107698,112.72969055175781,110.53182220458984,428.076416015625,419.2560729980469,0.495,0.2,0.38107694160973343,0.6189230583902665,11672,72081,0.16192894105242714,16.336209658660618,410.7681884765625,NA,-0.6176186533288919,0.16109304630058277,NA,4.509665406100642,1.627989368508177,1.4813695406229743,-1.6142393795903698
2,2022,DHS 2022,69,Sene East,GHA4.8_2,Bono East,sene east,4412.345428107698,112.72969055175781,110.53182220458984,428.076416015625,419.2560729980469,0.495,0.2,0.38107694160973343,0.6189230583902665,11672,72081,0.16192894105242714,16.336209658660618,400.1182556152344,NA,-0.6176186533288919,0.12887390711539112,NA,4.509665406100642,1.627989368508177,1.4813695406229743,-1.6142393795903698
1,2014,DHS 2014,70,Sene West,GHA4.9_2,Bono East,sene west,3277.3936080216768,122.55389404296875,121.62745666503906,369.6518249511719,372.954833984375,0.268,0.1,0.42388059701492536,0.5761194029850747,10080,70104,0.1437863745292708,21.390168037313245,437.683837890625,NA,-0.5135875799053012,0.2425207009180557,NA,3.6969907018209622,-0.05840371856976088,1.2491328021142893,-1.4524797197616999
2,2022,DHS 2022,70,Sene West,GHA4.9_2,Bono East,sene west,3277.3936080216768,122.55389404296875,121.62745666503906,369.6518249511719,372.954833984375,0.268,0.1,0.42388059701492536,0.5761194029850747,10080,70104,0.1437863745292708,21.390168037313245,421.7102966308594,NA,-0.5135875799053012,0.19419610058206738,NA,3.6969907018209622,-0.05840371856976088,1.2491328021142893,-1.4524797197616999
1,2014,DHS 2014,71,Techiman,GHA4.10_2,Bono East,techiman,651.9763608018063,359.1368103027344,357.9873962402344,26.00385093688965,26.850313186645508,0.098,0,0.7206337785081216,0.2793662214918784,30487,243335,0.12528818295765098,373.22672205591084,378.77154541015625,NA,1.9916511149370404,0.06429391058407095,NA,-1.0830858133963543,-1.3213412727690979,-0.3609397573357759,0.3282483492740454
2,2022,DHS 2022,71,Techiman,GHA4.10_2,Bono East,techiman,651.9763608018063,359.1368103027344,357.9873962402344,26.00385093688965,26.850313186645508,0.098,0,0.7206337785081216,0.2793662214918784,30487,243335,0.12528818295765098,373.22672205591084,399.90631103515625,NA,1.9916511149370404,0.1282327132211197,NA,-1.0830858133963543,-1.3213412727690979,-0.3609397573357759,0.3282483492740454
1,2014,DHS 2014,72,Techiman North,GHA4.11_2,Bono East,techiman north,391.14804224477734,401.3736877441406,398.1676330566406,31.81953239440918,32.737518310546875,0.15,0.1,0.6824326660443246,0.3175673339556754,13102,102529,0.12778823552360796,262.1232600618212,397.6001281738281,NA,2.438908513689123,0.1212558404498891,NA,-1.0021908148595127,-0.9350309620728302,-0.1536747076101487,0.10552503372084968
2,2022,DHS 2022,72,Techiman North,GHA4.11_2,Bono East,techiman north,391.14804224477734,401.3736877441406,398.1676330566406,31.81953239440918,32.737518310546875,0.15,0.1,0.6824326660443246,0.3175673339556754,13102,102529,0.12778823552360796,262.1232600618212,407.8813171386719,NA,2.438908513689123,0.15235942228094373,NA,-1.0021908148595127,-0.9350309620728302,-0.1536747076101487,0.10552503372084968
1,2014,DHS 2014,73,Abura-Asebu-Kwamankese,GHA5.1_2,Central,abura asebu kwamankese,378.5179519338074,73.03126525878906,78.63397216796875,85.42364501953125,87.5400390625,0.28,0.1,0.6850629817634893,0.31493701823651066,14603,124465,0.1173261559474551,328.8219207678836,244.971435546875,NA,-1.037995714955158,-0.34049027151464967,NA,-0.25656802859579714,0.03074481466783945,-0.16794582389880214,0.24838232310348876
2,2022,DHS 2022,73,Abura-Asebu-Kwamankese,GHA5.1_2,Central,abura asebu kwamankese,378.5179519338074,73.03126525878906,78.63397216796875,85.42364501953125,87.5400390625,0.28,0.1,0.6850629817634893,0.31493701823651066,14603,124465,0.1173261559474551,328.8219207678836,441.5726013183594,NA,-1.037995714955158,0.2542853394155825,NA,-0.25656802859579714,0.03074481466783945,-0.16794582389880214,0.24838232310348876
1,2014,DHS 2014,74,Agona East,GHA5.2_2,Central,agona east,328.8989709037679,92.96893310546875,94.75321197509766,25.304088592529297,25.127099990844727,0.259,0.1,0.7365473352980545,0.2634526647019455,11219,98637,0.11374028001662662,299.900603911771,320.0256042480469,NA,-0.8268705087734365,-0.11342961871065195,NA,-1.0928193715763637,-0.12526511849796113,-0.44728080676209403,0.19035369014287135
2,2022,DHS 2022,74,Agona East,GHA5.2_2,Central,agona east,328.8989709037679,92.96893310546875,94.75321197509766,25.304088592529297,25.127099990844727,0.259,0.1,0.7365473352980545,0.2634526647019455,11219,98637,0.11374028001662662,299.900603911771,496.26983642578125,NA,-0.8268705087734365,0.41976035732582734,NA,-1.0928193715763637,-0.12526511849796113,-0.44728080676209403,0.19035369014287135
1,2014,DHS 2014,75,Agona West,GHA5.3_2,Central,agona west,357.9443064667235,108.61339569091797,110.02299499511719,33.297306060791016,34.08864974975586,0.21,0.1,0.7754900637673335,0.22450993623266646,14673,136569,0.10744019506623026,381.53700878238783,331.3494873046875,NA,-0.6612071817306376,-0.07917158449866549,NA,-0.9816352704314091,-0.4892882958848289,-0.6585695895242717,0.34213607438745935
2,2022,DHS 2022,75,Agona West,GHA5.3_2,Central,agona west,357.9443064667235,108.61339569091797,110.02299499511719,33.297306060791016,34.08864974975586,0.21,0.1,0.7754900637673335,0.22450993623266646,14673,136569,0.10744019506623026,381.53700878238783,526.00506591796875,NA,-0.6612071817306376,0.5097180603636782,NA,-0.9816352704314091,-0.4892882958848289,-0.6585695895242717,0.34213607438745935
1,2014,DHS 2014,76,Ajumako-Enyan-Essiam,GHA5.4_2,Central,ajumako enyan essiam,523.7007221617388,64.15570831298828,64.98775482177734,66.04139709472656,66.61385345458984,0.29600000000000004,0.1,0.7156357891041021,0.2843642108958979,14799,120586,0.12272568954936726,230.25746365642482,309.8810119628906,NA,-1.1319813207225777,-0.14411995592388674,NA,-0.5261713294248831,0.14960952565130656,-0.33382252290094133,0.02389993402636102
2,2022,DHS 2022,76,Ajumako-Enyan-Essiam,GHA5.4_2,Central,ajumako enyan essiam,523.7007221617388,64.15570831298828,64.98775482177734,66.04139709472656,66.61385345458984,0.29600000000000004,0.1,0.7156357891041021,0.2843642108958979,14799,120586,0.12272568954936726,230.25746365642482,476.6988525390625,NA,-1.1319813207225777,0.36055244850163043,NA,-0.5261713294248831,0.14960952565130656,-0.33382252290094133,0.02389993402636102
1,2014,DHS 2014,77,Asikuma-Odoben-Brakwa,GHA5.5_2,Central,asikuma odoben brakwa,776.3136468987457,118.4264144897461,119.11754608154297,75.15910339355469,76.0892105102539,0.29,0.1,0.702295015297021,0.297704984702979,15344,126993,0.12082555731418267,163.58465487154274,351.2893981933594,NA,-0.5572945459549986,-0.01884756437312267,NA,-0.399345807241342,0.10503525903250598,-0.2614404385016072,-0.1911518310162267
2,2022,DHS 2022,77,Asikuma-Odoben-Brakwa,GHA5.5_2,Central,asikuma odoben brakwa,776.3136468987457,118.4264144897461,119.11754608154297,75.15910339355469,76.0892105102539,0.29,0.1,0.702295015297021,0.297704984702979,15344,126993,0.12082555731418267,163.58465487154274,569.52978515625,NA,-0.5572945459549986,0.6413929737546056,NA,-0.399345807241342,0.10503525903250598,-0.2614404385016072,-0.1911518310162267
1,2014,DHS 2014,78,Assin Central,GHA5.6_2,Central,assin fosu,280.09106577182786,156.08267211914063,156.2163848876953,82.71812438964844,83.41552734375,0.18100000000000002,0.1,0.8273658478257981,0.17263415217420186,10797,88753,0.12165222584025329,316.8719421857652,372.521484375,NA,-0.15854253457760373,0.04538566120544251,NA,-0.29420129461878064,-0.7047305845423626,-0.9400283290471905,0.22504749609846206
2,2022,DHS 2022,78,Assin Central,GHA5.6_2,Central,assin fosu,280.09106577182786,156.08267211914063,156.2163848876953,82.71812438964844,83.41552734375,0.18100000000000002,0.1,0.8273658478257981,0.17263415217420186,10797,88753,0.12165222584025329,316.8719421857652,618.96466064453125,NA,-0.15854253457760373,0.790947825855422,NA,-0.29420129461878064,-0.7047305845423626,-0.9400283290471905,0.22504749609846206
1,2014,DHS 2014,79,Assin North,GHA5.7_2,Central,assin north,729.3760482606858,121.74911499023438,120.51190185546875,88.0073013305664,88.415191650390625,0.319,0.1,0.6772431274856868,0.3227568725143132,9872,80539,0.12257415661977428,110.4217778909222,377.905029296875,NA,-0.522109596860638,0.06167244774261054,NA,-0.2206298715582152,0.3204775476900401,-0.12551819859674046,-0.4378162008659152
2,2022,DHS 2022,79,Assin North,GHA5.7_2,Central,assin north,729.3760482606858,121.74911499023438,120.51190185546875,88.0073013305664,88.415191650390625,0.319,0.1,0.6772431274856868,0.3227568725143132,9872,80539,0.12257415661977428,110.4217778909222,590.1883544921875,NA,-0.522109596860638,0.7038911443504432,NA,-0.2206298715582152,0.3204775476900401,-0.12551819859674046,-0.4378162008659152
1,2014,DHS 2014,80,Assin South,GHA5.8_2,Central,assin south,1106.2328549033875,130.36416625976563,132.33187866210938,124.81279754638672,128.77734375,0.27399999999999997,0.1,0.6965014837457328,0.30349851625426716,13400,105995,0.12642105759705646,95.81617426220544,352.4112548828125,NA,-0.43088255418278587,-0.015453622148887748,NA,0.2913274260129632,-0.013829451950961127,-0.2300068878110948,-0.5266608489953242
2,2022,DHS 2022,80,Assin South,GHA5.8_2,Central,assin south,1106.2328549033875,130.36416625976563,132.33187866210938,124.81279754638672,128.77734375,0.27399999999999997,0.1,0.6965014837457328,0.30349851625426716,13400,105995,0.12642105759705646,95.81617426220544,582.52850341796875,NA,-0.43088255418278587,0.6807178707616258,NA,0.2913274260129632,-0.013829451950961127,-0.2300068878110948,-0.5266608489953242
1,2014,DHS 2014,81,Awutu Senya East,GHA5.10_2,Central,awutu senya east,108.52129219312074,41.544288635253906,43.073509216308594,45.12851333618164,45.26133728027344,0.106,0,0.880216436238393,0.11978356376160704,25759,236527,0.10890511442668278,2179.5446333156883,260.76324462890625,NA,-1.3714195879378734,-0.2927154637834686,NA,-0.8170654771539065,-1.2619089172773645,-1.2267759949887582,1.4426692093426652
2,2022,DHS 2022,81,Awutu Senya East,GHA5.10_2,Central,awutu senya east,108.52129219312074,41.544288635253906,43.073509216308594,45.12851333618164,45.26133728027344,0.106,0,0.880216436238393,0.11978356376160704,25759,236527,0.10890511442668278,2179.5446333156883,396.936767578125,NA,-1.3714195879378734,0.11924898203667415,NA,-0.8170654771539065,-1.2619089172773645,-1.2267759949887582,1.4426692093426652
1,2014,DHS 2014,82,Awutu Senya West,GHA5.9_2,Central,awutu senya,245.64582233684428,96.69823455810547,98.730804443359375,37.74497604370117,37.32503128051758,0.225,0.1,0.6994511396577349,0.30054886034226513,20877,161460,0.12930137495354888,657.2877912761585,312.78704833984375,NA,-0.7873799553066808,-0.13532835209638558,NA,-0.9197690455722971,-0.37785262933782854,-0.2460106253947574,0.6853629157266682
2,2022,DHS 2022,82,Awutu Senya West,GHA5.9_2,Central,awutu senya,245.64582233684428,96.69823455810547,98.730804443359375,37.74497604370117,37.32503128051758,0.225,0.1,0.6994511396577349,0.30054886034226513,20877,161460,0.12930137495354888,657.2877912761585,467.80010986328125,NA,-0.7873799553066808,0.33363116809757293,NA,-0.9197690455722971,-0.37785262933782854,-0.2460106253947574,0.6853629157266682
1,2014,DHS 2014,83,Cape Coast,GHA5.11_2,Central,cape cape metropolitan area,122.97541305387823,36.569244384765625,41.11708450317383,76.33229064941406,78.68743896484375,0.129,0.1,0.877737041342514,0.12226295865748604,17790,189925,0.09366855337633276,1544.414410031619,-255.0509033203125,NA,-1.4241016393806378,-1.8532030314388381,NA,-0.38302700057364264,-1.0910408952386306,-1.2133237190407518,1.2249769415664702
2,2022,DHS 2022,83,Cape Coast,GHA5.11_2,Central,cape cape metropolitan area,122.97541305387823,36.569244384765625,41.11708450317383,76.33229064941406,78.68743896484375,0.129,0.1,0.877737041342514,0.12226295865748604,17790,189925,0.09366855337633276,1544.414410031619,-95.31117248535156,NA,-1.4241016393806378,-1.369943964157279,NA,-0.38302700057364264,-1.0910408952386306,-1.2133237190407518,1.2249769415664702
1,2014,DHS 2014,84,Effutu,GHA5.12_2,Central,effutu,85.60422507641532,18.233840942382813,18.539066314697266,31.643386840820313,31.021692276000977,0.217,0.1,0.7917730379642592,0.20822696203574076,9344,108816,0.08586972504043523,1271.1522112706996,-98.675872802734375,NA,-1.618260046570814,-1.3801231595807415,NA,-1.0046409652681838,-0.4372849848295621,-0.7469149606127519,1.1019414020344265
2,2022,DHS 2022,84,Effutu,GHA5.12_2,Central,effutu,85.60422507641532,18.233840942382813,18.539066314697266,31.643386840820313,31.021692276000977,0.217,0.1,0.7917730379642592,0.20822696203574076,9344,108816,0.08586972504043523,1271.1522112706996,21.785053253173828,NA,-1.618260046570814,-1.0156938816211076,NA,-1.0046409652681838,-0.4372849848295621,-0.7469149606127519,1.1019414020344265
1,2014,DHS 2014,85,Ekumfi,GHA5.13_2,Central,ekumfi,278.000885558858,25.92716407775879,26.273006439208984,52.89573287963867,52.807491302490234,0.315,0.1,0.6183251800937106,0.3816748199062894,6677,56741,0.11767504978763152,204.10366638197945,290.00469970703125,NA,-1.5367934254158548,-0.20425157171888073,NA,-0.7090249632102019,0.29076136994417334,0.19414870397063214,-0.05198708720561526
2,2022,DHS 2022,85,Ekumfi,GHA5.13_2,Central,ekumfi,278.000885558858,25.92716407775879,26.273006439208984,52.89573287963867,52.807491302490234,0.315,0.1,0.6183251800937106,0.3816748199062894,6677,56741,0.11767504978763152,204.10366638197945,407.17718505859375,NA,-1.5367934254158548,0.15022921828921956,NA,-0.7090249632102019,0.29076136994417334,0.19414870397063214,-0.05198708720561526
1,2014,DHS 2014,86,Gomoa Central,GHA5.14_2,Central,gomoa central,122.05710312896059,24.60816192626953,25.727413177490234,35.212318420410156,34.81766891479492,0.188,0.1,0.751311945082688,0.24868805491731205,9910,82592,0.11998740798140256,676.6668869138787,286.06903076171875,NA,-1.5507606859464629,-0.21615811302641405,NA,-0.9549978207772292,-0.652727273487096,-0.5273880964147621,0.7037084430553926
2,2022,DHS 2022,86,Gomoa Central,GHA5.14_2,Central,gomoa central,122.05710312896059,24.60816192626953,25.727413177490234,35.212318420410156,34.81766891479492,0.188,0.1,0.751311945082688,0.24868805491731205,9910,82592,0.11998740798140256,676.6668869138787,414.0823059082031,NA,-1.5507606859464629,0.171119213807594,NA,-0.9549978207772292,-0.652727273487096,-0.5273880964147621,0.7037084430553926
1,2014,DHS 2014,87,Gomoa East,GHA5.15_2,Central,gomoa east,542.2910953864082,47.79496383666992,50.643253326416016,32.058799743652344,31.28726577758789,0.14400000000000002,0.1,0.8359093153077887,0.16409068469221133,37237,308697,0.12062637472991315,569.2459319842578,141.86871337890625,NA,-1.305229545008971,-0.6524059426419573,NA,-0.9988626525438286,-0.9796052286916301,-0.9863820108715664,0.5945797727038864
2,2022,DHS 2022,87,Gomoa East,GHA5.15_2,Central,gomoa east,542.2910953864082,47.79496383666992,50.643253326416016,32.058799743652344,31.28726577758789,0.14400000000000002,0.1,0.8359093153077887,0.16409068469221133,37237,308697,0.12062637472991315,569.2459319842578,273.65875244140625,NA,-1.305229545008971,-0.25370280835318354,NA,-0.9988626525438286,-0.9796052286916301,-0.9863820108715664,0.5945797727038864
1,2014,DHS 2014,88,Gomoa West,GHA5.16_2,Central,gomoa west,338.65939356647425,56.672725677490234,56.81382369995117,38.64786148071289,38.58502197265625,0.28300000000000003,0.1,0.642941240399942,0.35705875960005795,15728,129512,0.12144048427944901,382.425535686724,347.722900390625,NA,-1.2112205910285512,-0.02963725578303161,NA,-0.9072100846595461,0.05303194797723953,0.0605911022579783,0.34360304427492955
2,2022,DHS 2022,88,Gomoa West,GHA5.16_2,Central,gomoa west,338.65939356647425,56.672725677490234,56.81382369995117,38.64786148071289,38.58502197265625,0.28300000000000003,0.1,0.642941240399942,0.35705875960005795,15728,129512,0.12144048427944901,382.425535686724,495.399169921875,NA,-1.2112205910285512,0.41712633834763246,NA,-0.9072100846595461,0.05303194797723953,0.0605911022579783,0.34360304427492955
1,2014,DHS 2014,89,Komenda-Edina-Eguafo-Abirem-,GHA5.17_2,Central,komenda edina eguafo abirem,454.6593910918979,35.30366516113281,38.52720642089844,97.1494140625,100.01841735839844,0.251,0.1,0.695991341747955,0.30400865825204504,19143,166017,0.11530746851226079,365.14587238877436,-25.667133331298828,NA,-1.437503190483982,-1.1592505241008375,NA,-0.09346486063465659,-0.1846974739896947,-0.22723904677932466,0.3144450821027264
2,2022,DHS 2022,89,Komenda-Edina-Eguafo-Abirem-,GHA5.17_2,Central,komenda edina eguafo abirem,454.6593910918979,35.30366516113281,38.52720642089844,97.1494140625,100.01841735839844,0.251,0.1,0.695991341747955,0.30400865825204504,19143,166017,0.11530746851226079,365.14587238877436,160.2750244140625,NA,-1.437503190483982,-0.5967215073643369,NA,-0.09346486063465659,-0.1846974739896947,-0.22723904677932466,0.3144450821027264
1,2014,DHS 2014,90,Mfantseman,GHA5.18_2,Central,mfantsiman,302.1283521050971,45.18031692504883,45.739784240722656,68.57878875732422,68.90583038330078,0.24,0.1,0.7278133829508648,0.27218661704913516,19268,168905,0.11407595985909239,559.0504791197001,-92.16390228271484,NA,-1.3329167285127494,-1.3604225579632203,NA,-0.4908767046534675,-0.2664169627908283,-0.3998936247982944,0.5831724453036503
2,2022,DHS 2022,90,Mfantseman,GHA5.18_2,Central,mfantsiman,302.1283521050971,45.18031692504883,45.739784240722656,68.57878875732422,68.90583038330078,0.24,0.1,0.7278133829508648,0.27218661704913516,19268,168905,0.11407595985909239,559.0504791197001,56.56458282470703,NA,-1.3329167285127494,-0.9104757061967629,NA,-0.4908767046534675,-0.2664169627908283,-0.3998936247982944,0.5831724453036503
1,2014,DHS 2014,91,Twifo-Atti-Morkwa,GHA5.19_2,Central,twifo ati morkwa,959.9359881661643,111.89864349365234,110.35780334472656,145.27850341796875,146.10385131835938,0.341,0.1,0.6796564079222249,0.3203435920777751,12412,100851,0.12307265173374582,105.06013030375392,403.9071044921875,NA,-0.6264188290986196,0.14033627508594249,NA,0.5760014162633135,0.4839165252923074,-0.13861176204086736,-0.46899943059666177
2,2022,DHS 2022,91,Twifo-Atti-Morkwa,GHA5.19_2,Central,twifo ati morkwa,959.9359881661643,111.89864349365234,110.35780334472656,145.27850341796875,146.10385131835938,0.341,0.1,0.6796564079222249,0.3203435920777751,12412,100851,0.12307265173374582,105.06013030375392,605.1727294921875,NA,-0.6264188290986196,0.7492232295395604,NA,0.5760014162633135,0.4839165252923074,-0.13861176204086736,-0.46899943059666177
1,2014,DHS 2014,92,Twifo-Hemang-Lower Denkyira,GHA5.20_2,Central,twifo heman lower denkyira,578.2730199007883,104.56533813476563,114.08600616455078,132.19448852539063,139.80157470703125,0.321,0.1,0.6983205729809829,0.30167942701901707,7559,66075,0.11440030268634128,114.2626367236296,361.3631896972656,NA,-0.7040731273743488,0.011628579919347588,NA,0.3940053125698082,0.3353356365629735,-0.239876590458021,-0.4163869887511957
2,2022,DHS 2022,92,Twifo-Hemang-Lower Denkyira,GHA5.20_2,Central,twifo heman lower denkyira,578.2730199007883,104.56533813476563,114.08600616455078,132.19448852539063,139.80157470703125,0.321,0.1,0.6983205729809829,0.30167942701901707,7559,66075,0.11440030268634128,114.2626367236296,576.40533447265625,NA,-0.7040731273743488,0.6621935067987469,NA,0.3940053125698082,0.3353356365629735,-0.239876590458021,-0.4163869887511957
1,2014,DHS 2014,93,Upper Denkyira East,GHA5.21_2,Central,upper denkyira east,504.2637988372515,148.5251922607422,149.64088439941406,80.726776123046875,83.22935485839844,0.243,0.1,0.7498393591501028,0.2501606408498972,13696,110141,0.12434969720630827,218.41940717133937,367.7294006347656,NA,-0.23857067556121908,0.030888216477471645,NA,-0.32190056189979543,-0.24412982948142822,-0.5193983920093794,-0.009325679244697982
2,2022,DHS 2022,93,Upper Denkyira East,GHA5.21_2,Central,upper denkyira east,504.2637988372515,148.5251922607422,149.64088439941406,80.726776123046875,83.22935485839844,0.243,0.1,0.7498393591501028,0.2501606408498972,13696,110141,0.12434969720630827,218.41940717133937,515.354736328125,NA,-0.23857067556121908,0.47749772095953397,NA,-0.32190056189979543,-0.24412982948142822,-0.5193983920093794,-0.009325679244697982
1,2014,DHS 2014,94,Upper Denkyira West,GHA5.22_2,Central,upper denkyira west,581.8114866238785,145.06130981445313,144.9062957763672,99.70054626464844,99.66141510009766,0.245,0.1,0.6659543695519043,0.33404563044809565,11962,91025,0.13141444658060972,156.45101908901395,353.62420654296875,NA,-0.2752506373945592,-0.011784091188238114,NA,-0.05797910762917673,-0.22927174060849484,-0.06426959028190726,-0.21916975507775063
2,2022,DHS 2022,94,Upper Denkyira West,GHA5.22_2,Central,upper denkyira west,581.8114866238785,145.06130981445313,144.9062957763672,99.70054626464844,99.66141510009766,0.245,0.1,0.6659543695519043,0.33404563044809565,11962,91025,0.13141444658060972,156.45101908901395,573.9029541015625,NA,-0.2752506373945592,0.654623079593208,NA,-0.05797910762917673,-0.22927174060849484,-0.06426959028190726,-0.21916975507775063
1,2014,DHS 2014,95,Abuakwa North,GHA6.1_2,Eastern,abuakwa north,159.656010942866,231.64903259277344,233.74842834472656,21.451066970825195,22.853456497192383,0.157,0.1,0.8343894528199892,0.16561054718001078,7765,76195,0.10190957411903669,477.24479366622097,418.0738220214844,NA,0.6416495218897678,0.18319470901383383,NA,-1.1464141533275485,-0.8830276510175633,-0.978135801434383,0.4833285220184273
2,2022,DHS 2022,95,Abuakwa North,GHA6.1_2,Eastern,abuakwa north,159.656010942866,231.64903259277344,233.74842834472656,21.451066970825195,22.853456497192383,0.157,0.1,0.8343894528199892,0.16561054718001078,7765,76195,0.10190957411903669,477.24479366622097,537.67840576171875,NA,0.6416495218897678,0.5450333028238002,NA,-1.1464141533275485,-0.8830276510175633,-0.978135801434383,0.4833285220184273
1,2014,DHS 2014,96,Abuakwa South,GHA6.2_2,Eastern,abuakwa south,351.0672371444439,279.5751647949219,279.89898681640625,46.63054275512695,47.01540756225586,0.21100000000000002,0.1,0.776845551087741,0.223154448912259,9360,89051,0.10510830872196832,253.65796228760777,428.7091979980469,NA,1.149151934934335,0.21536980939592001,NA,-0.796172539922833,-0.48185925144836206,-0.6659239603461413,0.08484779235342965
2,2022,DHS 2022,96,Abuakwa South,GHA6.2_2,Eastern,abuakwa south,351.0672371444439,279.5751647949219,279.89898681640625,46.63054275512695,47.01540756225586,0.21100000000000002,0.1,0.776845551087741,0.223154448912259,9360,89051,0.10510830872196832,253.65796228760777,587.68048095703125,NA,1.149151934934335,0.6963040987286381,NA,-0.796172539922833,-0.48185925144836206,-0.6659239603461413,0.08484779235342965
1,2014,DHS 2014,97,Achiase,GHA6.3_2,Eastern,achiase,416.4228283294191,169.58074951171875,169.7184600830078,38.33732604980469,39.12888717651367,0.299,0.1,0.6995768688293371,0.3004231311706629,6671,56348,0.11838929509476823,135.3143876046701,376.51055908203125,NA,-0.015607844598831874,0.05745377044889735,NA,-0.9115295721370585,0.17189665896070622,-0.24669278518863247,-0.3103171368950573
2,2022,DHS 2022,97,Achiase,GHA6.3_2,Eastern,achiase,416.4228283294191,169.58074951171875,169.7184600830078,38.33732604980469,39.12888717651367,0.299,0.1,0.6995768688293371,0.3004231311706629,6671,56348,0.11838929509476823,135.3143876046701,619.373779296875,NA,-0.015607844598831874,0.7921855285691157,NA,-0.9115295721370585,0.17189665896070622,-0.24669278518863247,-0.3103171368950573
1,2014,DHS 2014,98,Akwapem North,GHA6.4_2,Eastern,akwapim north,307.9614934251466,247.19944763183594,248.788330078125,23.339170455932617,24.606779098510742,0.201,0.1,0.8349818252418807,0.1650181747581193,10132,105315,0.09620661824051654,341.9745723034622,363.03729248046875,NA,0.8063169547400024,0.01669322692554587,NA,-1.1201510008868858,-0.556149695813029,-0.9813497942100065,0.27310769794075124
2,2022,DHS 2022,98,Akwapem North,GHA6.4_2,Eastern,akwapim north,307.9614934251466,247.19944763183594,248.788330078125,23.339170455932617,24.606779098510742,0.201,0.1,0.8349818252418807,0.1650181747581193,10132,105315,0.09620661824051654,341.9745723034622,525.57720947265625,NA,0.8063169547400024,0.5084236703856098,NA,-1.1201510008868858,-0.556149695813029,-0.9813497942100065,0.27310769794075124
1,2014,DHS 2014,99,Akwapem South,GHA6.5_2,Eastern,akwapim south,225.2655694959473,227.78599548339844,209.0041046142578,32.496849060058594,31.895416259765625,0.19399999999999998,0.1,0.8269427592447008,0.17305724075529916,7830,76922,0.10179142507995112,341.47251251986773,371.6285095214844,NA,0.6007428063964478,0.04268415299229983,NA,-0.9927694717070532,-0.608153006868296,-0.9377328075258583,0.27218142381373833
2,2022,DHS 2022,99,Akwapem South,GHA6.5_2,Eastern,akwapim south,225.2655694959473,227.78599548339844,209.0041046142578,32.496849060058594,31.895416259765625,0.19399999999999998,0.1,0.8269427592447008,0.17305724075529916,7830,76922,0.10179142507995112,341.47251251986773,537.4119873046875,NA,0.6007428063964478,0.544227309634889,NA,-0.9927694717070532,-0.608153006868296,-0.9377328075258583,0.27218142381373833
1,2014,DHS 2014,100,Akyemansa,GHA6.6_2,Eastern,akyemansa,614.6668199891537,137.1477813720703,137.0585174560547,61.54941177368164,62.32732009887695,0.23600000000000002,0.1,0.6762979045955009,0.3237020954044991,10822,91038,0.11887343746567368,148.10950752410295,372.3038024902344,NA,-0.35904907043452106,0.04472711029862638,NA,-0.5886539720227858,-0.29613314053669487,-0.1203897702159739,-0.2535883941125451
2,2022,DHS 2022,100,Akyemansa,GHA6.6_2,Eastern,akyemansa,614.6668199891537,137.1477813720703,137.0585174560547,61.54941177368164,62.32732009887695,0.23600000000000002,0.1,0.6762979045955009,0.3237020954044991,10822,91038,0.11887343746567368,148.10950752410295,585.46820068359375,NA,-0.35904907043452106,0.6896113085510249,NA,-0.5886539720227858,-0.29613314053669487,-0.1203897702159739,-0.2535883941125451
1,2014,DHS 2014,101,Asene-Manso-Akroso,GHA6.7_2,Eastern,asene manso akroso,420.880622352393,161.35494995117188,161.21316528320313,35.50747299194336,35.3895263671875,0.257,0.1,0.718140545106261,0.281859454893739,9135,77498,0.11787400965186198,184.13297235412475,383.11322021484375,NA,-0.10271299860104324,0.0774287375027471,NA,-0.9508922780636666,-0.1401232073708945,-0.34741239879343083,-0.11676137342454475
2,2022,DHS 2022,101,Asene-Manso-Akroso,GHA6.7_2,Eastern,asene manso akroso,420.880622352393,161.35494995117188,161.21316528320313,35.50747299194336,35.3895263671875,0.257,0.1,0.718140545106261,0.281859454893739,9135,77498,0.11787400965186198,184.13297235412475,610.30950927734375,NA,-0.10271299860104324,0.7647634798882362,NA,-0.9508922780636666,-0.1401232073708945,-0.34741239879343083,-0.11676137342454475
