time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country
2,2022,DHS 2022,161,West Mamprusi,GHA8.5_2,North East,west mamprusi,2622.2860946118185,152.77496337890625,150.9047088623047,79.98412322998047,81.57659912109375,254.80604553222656,0.09107529371976852,9.119969367980957,-0.1935687319814973,-0.31073772076377076,-0.5461185697258232,2.0074018717983053,-0.3322307192746135,GHA
1,2014,DHS 2014,162,Yunyoo-Nasuan,GHA8.6_2,North East,yunyoo nasuan,489.9967513961059,212.02235412597656,215.14695739746094,79.71168518066406,79.89534759521484,343.06280517578125,0,9.102865219116211,0.4338174640066834,-0.04373539689793928,-0.6297108687249097,1.8961867123447098,-0.3360202795801105,GHA
2,2022,DHS 2022,162,Yunyoo-Nasuan,GHA8.6_2,North East,yunyoo nasuan,489.9967513961059,212.02235412597656,215.14695739746094,79.71168518066406,79.89534759521484,243.41546630859375,0.026515638455748558,8.946778297424316,0.4338174640066834,-0.3451975302465895,-0.6046129659080338,0.8812731950539093,-0.3360202795801105,GHA
1,2014,DHS 2014,163,Gushegu,GHA9.1_2,Northern,gushegu,2685.7869964409906,186.4481964111328,186.06300354003906,65.1697769165039,68.00724029541016,421.9803771972656,0.00789669994264841,9.053387641906738,0.16300598485119003,0.19501317271515622,-0.6221674706303997,1.5744719820624693,-0.5382953966656767,GHA
2,2022,DHS 2022,163,Gushegu,GHA9.1_2,Northern,gushegu,2685.7869964409906,186.4481964111328,186.06300354003906,65.1697769165039,68.00724029541016,294.1844482421875,0.026719963178038597,8.956149101257324,0.16300598485119003,-0.19160661878191862,-0.6044220937203404,0.9422043440246943,-0.5382953966656767,GHA
1,2014,DHS 2014,164,Karaga,GHA9.2_2,Northern,karaga,3133.3182207584036,150.58448791503906,151.72467041015625,90.61193084716797,91.18805694580078,374.79779052734375,0.005188180599361658,9.116841316223145,-0.21676425251585998,0.05227214825709189,-0.6247481297073956,1.9870625507496409,-0.1843999813082831,GHA
2,2022,DHS 2022,164,Karaga,GHA9.2_2,Northern,karaga,3133.3182207584036,150.58448791503906,151.72467041015625,90.61193084716797,91.18805694580078,266.6869201660156,0.03137596696615219,8.9881439208984375,-0.21676425251585998,-0.27479462530465765,-0.600082900687619,1.1502421128849494,-0.1843999813082831,GHA
1,2014,DHS 2014,165,Kpandai,GHA9.3_2,Northern,kpandai,1137.8669284724256,145.61471557617188,144.39456176757813,153.34303283691406,155.05555725097656,450.1241455078125,0.015416483394801617,9.03250789642334,-0.2693904783005516,0.28015624358708047,-0.6150388625064622,1.4387070140626357,0.6881774527796164,GHA
2,2022,DHS 2022,165,Kpandai,GHA9.3_2,Northern,kpandai,1137.8669284724256,145.61471557617188,144.39456176757813,153.34303283691406,155.05555725097656,434.2681579589844,0.044126808643341064,8.880706787109375,-0.2693904783005516,0.23218727735918915,-0.5882992050332314,0.45166084701351106,0.6881774527796164,GHA
1,2014,DHS 2014,166,Kumbungu,GHA9.4_2,Northern,kumbungu,1548.145918479978,132.79112243652344,128.8699951171875,115.07884979248047,132.9857635498047,306.4141845703125,0.016605131328105927,9.143409729003906,-0.40518287721192464,-0.1546081154030987,-0.6139168815533004,2.1598165584004754,0.15593010498331608,GHA
2,2022,DHS 2022,166,Kumbungu,GHA9.4_2,Northern,kumbungu,1548.145918479978,132.79112243652344,128.8699951171875,115.07884979248047,132.9857635498047,234.0112762451172,0.13248971104621887,9.086920738220215,-0.40518287721192464,-0.3736479357584757,-0.5103902600487713,1.7925119841091557,0.15593010498331608,GHA
